cod_manzana,municipio,area_m2,impermeabilizacion,categoria_urbana,densidad_construida
0504510000000000080201,Apartadó,1484,0.95,urbano_denso,0.6473
0504510000000000010711,Apartadó,10981,0.6,urbano_medio,0.4466
0504520030201800010103,Apartadó,3388,0.8,urbano_denso,0.5646
0504510000000000070621,Apartadó,2124,0.8,urbano_denso,0.6114
0504510000000000040412,Apartadó,2134,0.8,urbano_denso,0.6109
0583710000000000050217,Turbo,4590,0.8,urbano_denso,0.5341
0504510000000000010129,Apartadó,3751,0.8,urbano_denso,0.5544
0504510000000000060219,Apartadó,2132,0.8,urbano_denso,0.611
0583710000000000030608,Turbo,4251,0.8,urbano_denso,0.5418
0504510000000000090215,Apartadó,5374,0.6,urbano_medio,0.5183
0504510000000000100308,Apartadó,603,0.95,urbano_denso,0.7376
0583710000000000040714,Turbo,4749,0.8,urbano_denso,0.5307
0504510000000000040632,Apartadó,1225,0.95,urbano_denso,0.6666
0504510000000000050107,Apartadó,1620,0.95,urbano_denso,0.6386
0504510000000000030306,Apartadó,2841,0.8,urbano_denso,0.5822
0504510000000000090310,Apartadó,3279,0.8,urbano_denso,0.5679
0504510000000000010404,Apartadó,4005,0.8,urbano_denso,0.5478
0583710000000000030306,Turbo,6564,0.6,urbano_medio,0.4983
0504510000000000020543,Apartadó,1598,0.95,urbano_denso,0.6399
0504510000000000040138,Apartadó,1544,0.95,urbano_denso,0.6433
0583710000000000040150,Turbo,8666,0.6,urbano_medio,0.4704
0504510000000000090412,Apartadó,1307,0.95,urbano_denso,0.6601
0583710000000000050226,Turbo,3166,0.8,urbano_denso,0.5714
0504510000000000040601,Apartadó,7086,0.6,urbano_medio,0.4906
0504510000000000020624,Apartadó,367,0.95,urbano_denso,0.7874
0583710000000000040215,Turbo,1184,0.95,urbano_denso,0.67
0514720010601400010114,Carepa,2023,0.8,urbano_denso,0.6163
0583710000000000040218,Turbo,733,0.95,urbano_denso,0.718
0583710000000000030325,Turbo,1305,0.95,urbano_denso,0.6602
0504510000000000010139,Apartadó,6037,0.6,urbano_medio,0.5066
0504510000000000010709,Apartadó,5121,0.6,urbano_medio,0.5231
0504510000000000050401,Apartadó,2613,0.8,urbano_denso,0.5906
0583710000000000010617,Turbo,2466,0.8,urbano_denso,0.5964
0504510000000000020524,Apartadó,1541,0.95,urbano_denso,0.6436
0583710000000000010215,Turbo,6755,0.6,urbano_medio,0.4954
0504510000000000080612,Apartadó,580,0.95,urbano_denso,0.7415
0583710000000000040125,Turbo,94349,0.15,periurbano,0.2309
0583710000000000050121,Turbo,2134,0.8,urbano_denso,0.611
0504510000000000080616,Apartadó,1131,0.95,urbano_denso,0.6746
0504510000000000050509,Apartadó,983,0.95,urbano_denso,0.6887
0583710000000000020612,Turbo,3016,0.8,urbano_denso,0.5762
0504510000000000040517,Apartadó,3378,0.8,urbano_denso,0.5649
0504510000000000040507,Apartadó,3035,0.8,urbano_denso,0.5756
0504510000000000020609,Apartadó,2238,0.8,urbano_denso,0.6062
0504510000000000030211,Apartadó,6717,0.6,urbano_medio,0.4959
0504510000000000090205,Apartadó,2068,0.8,urbano_denso,0.6141
0504510000000000090122,Apartadó,1026,0.95,urbano_denso,0.6843
0504510000000000040510,Apartadó,3893,0.8,urbano_denso,0.5506
0504510000000000010509,Apartadó,11516,0.6,urbano_medio,0.4419
0504510000000000060630,Apartadó,1481,0.95,urbano_denso,0.6475
0583710000000000010120,Turbo,2354,0.8,urbano_denso,0.6011
0504510000000000090221,Apartadó,841,0.95,urbano_denso,0.7043
0583710000000000030621,Turbo,3239,0.8,urbano_denso,0.5691
0504510000000000070219,Apartadó,3643,0.8,urbano_denso,0.5573
0583710000000000030726,Turbo,1570,0.95,urbano_denso,0.6417
0504510000000000010136,Apartadó,23107,0.35,urbano_medio,0.372
0504510000000000070417,Apartadó,1996,0.95,urbano_denso,0.6176
0504510000000000070204,Apartadó,2209,0.8,urbano_denso,0.6075
0504510000000000050306,Apartadó,2047,0.8,urbano_denso,0.6151
0504510000000000030507,Apartadó,1485,0.95,urbano_denso,0.6473
0504510000000000080620,Apartadó,1974,0.95,urbano_denso,0.6188
0583710000000000030812,Turbo,1157,0.95,urbano_denso,0.6723
0583710000000000010315,Turbo,20307,0.35,urbano_medio,0.385
0504510000000000020310,Apartadó,5650,0.6,urbano_medio,0.5133
0504510000000000080701,Apartadó,14361,0.6,urbano_medio,0.4197
0583710000000000030627,Turbo,3841,0.8,urbano_denso,0.552
0504510000000000030220,Apartadó,6596,0.6,urbano_medio,0.4978
0583710000000000020708,Turbo,6446,0.6,urbano_medio,0.5001
0583710000000000020810,Turbo,23967,0.35,urbano_medio,0.3684
0583710000000000040523,Turbo,5143,0.6,urbano_medio,0.5227
0583720090104100010211,Turbo,4746,0.8,urbano_denso,0.5308
0504510000000000060212,Apartadó,2025,0.8,urbano_denso,0.6162
0504510000000000040623,Apartadó,1138,0.95,urbano_denso,0.674
0504510000000000090220,Apartadó,1501,0.95,urbano_denso,0.6462
0504510000000000030703,Apartadó,4548,0.8,urbano_denso,0.5351
0504510000000000070117,Apartadó,3082,0.8,urbano_denso,0.5741
0504510000000000070435,Apartadó,5847,0.6,urbano_medio,0.5099
0504510000000000100333,Apartadó,1836,0.95,urbano_denso,0.626
0583710000000000050220,Turbo,2982,0.8,urbano_denso,0.5774
0504510000000000070614,Apartadó,3487,0.8,urbano_denso,0.5617
0583710000000000030102,Turbo,3727,0.8,urbano_denso,0.555
0583710000000000010134,Turbo,3236,0.8,urbano_denso,0.5692
0583710000000000030823,Turbo,1586,0.95,urbano_denso,0.6407
0583710000000000040120,Turbo,6258,0.6,urbano_medio,0.503
0504510000000000010315,Apartadó,4252,0.8,urbano_denso,0.5418
0583710000000000010612,Turbo,3910,0.8,urbano_denso,0.5502
0504510000000000060118,Apartadó,2054,0.8,urbano_denso,0.6148
0583710000000000040710,Turbo,5633,0.6,urbano_medio,0.5136
0583710000000000030529,Turbo,359,0.95,urbano_denso,0.7896
0583710000000000040536,Turbo,4401,0.8,urbano_denso,0.5383
0583710000000000030810,Turbo,2159,0.8,urbano_denso,0.6098
0583710000000000010314,Turbo,9479,0.6,urbano_medio,0.4614
0504510000000000070426,Apartadó,2470,0.8,urbano_denso,0.5963
0504510000000000020220,Apartadó,9019,0.6,urbano_medio,0.4664
0504510000000000040302,Apartadó,4889,0.8,urbano_denso,0.5278
0504510000000000080505,Apartadó,2129,0.8,urbano_denso,0.6111
0583710000000000040716,Turbo,4801,0.8,urbano_denso,0.5296
0583710000000000030319,Turbo,777,0.95,urbano_denso,0.7122
0504510000000000040622,Apartadó,2949,0.8,urbano_denso,0.5785
0583710000000000010105,Turbo,49266,0.35,urbano_medio,0.2961
0504510000000000040720,Apartadó,1920,0.95,urbano_denso,0.6215
0583710000000000030415,Turbo,9658,0.6,urbano_medio,0.4595
0583710000000000040131,Turbo,12700,0.6,urbano_medio,0.4321
0583710000000000040722,Turbo,2393,0.8,urbano_denso,0.5995
0583710000000000040705,Turbo,2363,0.8,urbano_denso,0.6007
0583710000000000020102,Turbo,4431,0.8,urbano_denso,0.5377
0504510000000000030327,Apartadó,582,0.95,urbano_denso,0.7411
0504510000000000060521,Apartadó,2488,0.8,urbano_denso,0.5955
0583710000000000040724,Turbo,12037,0.6,urbano_medio,0.4374
0504510000000000050110,Apartadó,1866,0.95,urbano_denso,0.6244
0583710000000000040720,Turbo,4724,0.8,urbano_denso,0.5312
0504510000000000020549,Apartadó,2434,0.8,urbano_denso,0.5977
0504510000000000080113,Apartadó,1825,0.95,urbano_denso,0.6266
0504510000000000020316,Apartadó,3721,0.8,urbano_denso,0.5552
0583710000000000040504,Turbo,130485,0.15,periurbano,0.1984
0504510000000000060422,Apartadó,2032,0.8,urbano_denso,0.6159
0583710000000000030701,Turbo,3445,0.8,urbano_denso,0.5629
0583710000000000030103,Turbo,10422,0.6,urbano_medio,0.4519
0504510000000000070124,Apartadó,2228,0.8,urbano_denso,0.6066
0504510000000000010712,Apartadó,5758,0.6,urbano_medio,0.5114
0504510000000000060122,Apartadó,2011,0.8,urbano_denso,0.6169
0583710000000000010605,Turbo,2704,0.8,urbano_denso,0.5872
0504510000000000060632,Apartadó,1406,0.95,urbano_denso,0.6527
0504510000000000070721,Apartadó,7916,0.6,urbano_medio,0.4795
0583710000000000050307,Turbo,981,0.95,urbano_denso,0.6889
0504510000000000070133,Apartadó,282,0.95,urbano_denso,0.8136
0583710000000000020706,Turbo,2349,0.8,urbano_denso,0.6013
0504510000000000020221,Apartadó,1096,0.95,urbano_denso,0.6777
0504510000000000040614,Apartadó,3097,0.8,urbano_denso,0.5736
0583710000000000010201,Turbo,3494,0.8,urbano_denso,0.5615
0583710000000000040103,Turbo,12239,0.6,urbano_medio,0.4358
0504510000000000060103,Apartadó,3188,0.8,urbano_denso,0.5707
0504510000000000030227,Apartadó,1694,0.95,urbano_denso,0.6341
0583710000000000010602,Turbo,3170,0.8,urbano_denso,0.5713
0504510000000000030120,Apartadó,46927,0.35,urbano_medio,0.301
0583710000000000050221,Turbo,2993,0.8,urbano_denso,0.577
0504510000000000030503,Apartadó,3016,0.8,urbano_denso,0.5762
0504510000000000020527,Apartadó,5086,0.6,urbano_medio,0.5238
0504510000000000100122,Apartadó,2426,0.8,urbano_denso,0.5981
0583710000000000010714,Turbo,2850,0.8,urbano_denso,0.5819
0504510000000000100215,Apartadó,2703,0.8,urbano_denso,0.5872
0583710000000000050127,Turbo,2408,0.8,urbano_denso,0.5988
0504510000000000020501,Apartadó,2653,0.8,urbano_denso,0.5891
0504510000000000040115,Apartadó,2807,0.8,urbano_denso,0.5834
0504510000000000020416,Apartadó,4149,0.8,urbano_denso,0.5443
0504510000000000040633,Apartadó,2424,0.8,urbano_denso,0.5981
0504510000000000090216,Apartadó,1628,0.95,urbano_denso,0.6381
0504510000000000050319,Apartadó,1526,0.95,urbano_denso,0.6446
0504510000000000020319,Apartadó,2141,0.8,urbano_denso,0.6106
0504510000000000060210,Apartadó,3375,0.8,urbano_denso,0.565
0583710000000000020703,Turbo,4957,0.8,urbano_denso,0.5264
0514720011200300010120,Carepa,43,0.95,urbano_denso,1.0
0583710000000000030722,Turbo,2175,0.8,urbano_denso,0.609
0504510000000000100131,Apartadó,2344,0.8,urbano_denso,0.6015
0504510000000000010132,Apartadó,12328,0.6,urbano_medio,0.435
0504510000000000050116,Apartadó,3608,0.8,urbano_denso,0.5583
0504510000000000070712,Apartadó,1364,0.95,urbano_denso,0.6558
0504510000000000030614,Apartadó,1419,0.95,urbano_denso,0.6519
0504510000000000010517,Apartadó,6140,0.6,urbano_medio,0.5049
0583710000000000050138,Turbo,2011,0.8,urbano_denso,0.6169
0504510000000000100306,Apartadó,1189,0.95,urbano_denso,0.6696
0504510000000000060817,Apartadó,3374,0.8,urbano_denso,0.565
0583710000000000020132,Turbo,3727,0.8,urbano_denso,0.555
0504510000000000070707,Apartadó,1028,0.95,urbano_denso,0.6841
0504510000000000010409,Apartadó,4000,0.8,urbano_denso,0.5479
0504510000000000030519,Apartadó,1268,0.95,urbano_denso,0.6631
0583710000000000040505,Turbo,10964,0.6,urbano_medio,0.4468
0504510000000000030615,Apartadó,798,0.95,urbano_denso,0.7096
0504510000000000050315,Apartadó,1123,0.95,urbano_denso,0.6753
0583710000000000020803,Turbo,27122,0.35,urbano_medio,0.356
0504510000000000070310,Apartadó,2921,0.8,urbano_denso,0.5795
0583710000000000020319,Turbo,4912,0.8,urbano_denso,0.5273
0504510000000000080104,Apartadó,2348,0.8,urbano_denso,0.6013
0583710000000000040314,Turbo,10010,0.6,urbano_medio,0.4559
0504510000000000020313,Apartadó,3307,0.8,urbano_denso,0.567
0504510000000000010130,Apartadó,3741,0.8,urbano_denso,0.5547
0504510000000000030304,Apartadó,3343,0.8,urbano_denso,0.5659
0504510000000000040607,Apartadó,31305,0.35,urbano_medio,0.3416
0583710000000000040530,Turbo,5061,0.6,urbano_medio,0.5243
0504510000000000080304,Apartadó,3527,0.8,urbano_denso,0.5605
0583710000000000050131,Turbo,1704,0.95,urbano_denso,0.6335
0504510000000000020605,Apartadó,2202,0.8,urbano_denso,0.6078
0583710000000000020408,Turbo,3132,0.8,urbano_denso,0.5725
0504510000000000060818,Apartadó,4252,0.8,urbano_denso,0.5418
0504510000000000030201,Apartadó,3930,0.8,urbano_denso,0.5497
0504510000000000010518,Apartadó,26134,0.35,urbano_medio,0.3597
0504510000000000030311,Apartadó,1893,0.95,urbano_denso,0.623
0504510000000000030317,Apartadó,3330,0.8,urbano_denso,0.5663
0514720011200300010101,Carepa,3663,0.8,urbano_denso,0.5568
0514720010400400010104,Carepa,2548,0.8,urbano_denso,0.5931
0514720010400500010115,Carepa,1909,0.95,urbano_denso,0.6221
0514720010400500010121,Carepa,8230,0.6,urbano_medio,0.4756
0514720010400500010128,Carepa,2811,0.8,urbano_denso,0.5833
0514720010400800010102,Carepa,975,0.95,urbano_denso,0.6894
0514720010601400010107,Carepa,1810,0.95,urbano_denso,0.6274
0517220100601300010102,Chigorodó,3631,0.8,urbano_denso,0.5576
0583720050403300010104,Turbo,5714,0.6,urbano_medio,0.5122
0565920010400800010110,San Juan de Urabá,14469,0.6,urbano_medio,0.419
0565920010400800010104,San Juan de Urabá,11292,0.6,urbano_medio,0.4438
0505120040101900010101,Arboletes,40200,0.35,urbano_medio,0.3165
0504510000000000010134,Apartadó,1149,0.95,urbano_denso,0.673
0504510000000000050207,Apartadó,1083,0.95,urbano_denso,0.6789
0504510000000000100603,Apartadó,616,0.95,urbano_denso,0.7355
0583710000000000010440,Turbo,452,0.95,urbano_denso,0.7665
0583710000000000030601,Turbo,6232,0.6,urbano_medio,0.5035
0504510000000000070437,Apartadó,624,0.95,urbano_denso,0.7341
0583710000000000050224,Turbo,3217,0.8,urbano_denso,0.5698
0504510000000000020312,Apartadó,5356,0.6,urbano_medio,0.5186
0504510000000000020113,Apartadó,6201,0.6,urbano_medio,0.504
0504510000000000070702,Apartadó,1309,0.95,urbano_denso,0.6599
0504510000000000100332,Apartadó,2304,0.8,urbano_denso,0.6033
0504510000000000030216,Apartadó,4805,0.8,urbano_denso,0.5295
0504510000000000010219,Apartadó,38053,0.35,urbano_medio,0.322
0583710000000000030228,Turbo,2839,0.8,urbano_denso,0.5823
0504510000000000040411,Apartadó,1842,0.95,urbano_denso,0.6257
0583710000000000020129,Turbo,631,0.95,urbano_denso,0.7331
0504510000000000080306,Apartadó,2359,0.8,urbano_denso,0.6009
0504510000000000070104,Apartadó,2130,0.8,urbano_denso,0.6111
0583710000000000020601,Turbo,3955,0.8,urbano_denso,0.5491
0504510000000000020528,Apartadó,1057,0.95,urbano_denso,0.6813
0583710000000000030504,Turbo,861,0.95,urbano_denso,0.702
0583710000000000050205,Turbo,1453,0.95,urbano_denso,0.6494
0504510000000000060802,Apartadó,1409,0.95,urbano_denso,0.6526
0504510000000000100612,Apartadó,600,0.95,urbano_denso,0.738
0504510000000000060808,Apartadó,2775,0.8,urbano_denso,0.5846
0504510000000000090508,Apartadó,2224,0.8,urbano_denso,0.6068
0504510000000000010514,Apartadó,3490,0.8,urbano_denso,0.5616
0583710000000000020812,Turbo,43350,0.35,urbano_medio,0.3089
0504510000000000080116,Apartadó,2564,0.8,urbano_denso,0.5925
0504510000000000060629,Apartadó,1588,0.95,urbano_denso,0.6405
0504510000000000080417,Apartadó,2228,0.8,urbano_denso,0.6066
0504510000000000020210,Apartadó,5211,0.6,urbano_medio,0.5214
0504510000000000030213,Apartadó,2747,0.8,urbano_denso,0.5856
0504510000000000010414,Apartadó,2490,0.8,urbano_denso,0.5955
0583710000000000030607,Turbo,4301,0.8,urbano_denso,0.5406
0583710000000000030733,Turbo,5326,0.6,urbano_medio,0.5192
0504510000000000050104,Apartadó,565,0.95,urbano_denso,0.744
0583710000000000020505,Turbo,5826,0.6,urbano_medio,0.5102
0504510000000000090401,Apartadó,2526,0.8,urbano_denso,0.594
0583710000000000030806,Turbo,3237,0.8,urbano_denso,0.5692
0583710000000000040213,Turbo,3586,0.8,urbano_denso,0.5589
0583710000000000040159,Turbo,1289,0.95,urbano_denso,0.6615
0504510000000000080117,Apartadó,515,0.95,urbano_denso,0.7533
0583710000000000030316,Turbo,2765,0.8,urbano_denso,0.585
0504510000000000080109,Apartadó,124263,0.15,periurbano,0.2033
0583710000000000040173,Turbo,6664,0.6,urbano_medio,0.4967
0504510000000000100326,Apartadó,3256,0.8,urbano_denso,0.5686
0583720090104100010118,Turbo,3439,0.8,urbano_denso,0.5631
0583710000000000020605,Turbo,2323,0.8,urbano_denso,0.6024
0504510000000000060401,Apartadó,2987,0.8,urbano_denso,0.5772
0583720090104100010110,Turbo,6365,0.6,urbano_medio,0.5013
0504510000000000020518,Apartadó,2717,0.8,urbano_denso,0.5867
0504510000000000040506,Apartadó,3157,0.8,urbano_denso,0.5717
0504510000000000010623,Apartadó,8713,0.6,urbano_medio,0.4698
0504510000000000080504,Apartadó,2171,0.8,urbano_denso,0.6092
0504510000000000080631,Apartadó,1035,0.95,urbano_denso,0.6835
0504510000000000030522,Apartadó,2996,0.8,urbano_denso,0.5769
0504510000000000080111,Apartadó,2363,0.8,urbano_denso,0.6007
0504510000000000070110,Apartadó,2635,0.8,urbano_denso,0.5898
0504510000000000080213,Apartadó,1760,0.95,urbano_denso,0.6303
0565910000000000010223,San Juan de Urabá,1510,0.95,urbano_denso,0.6456
0504510000000000020555,Apartadó,260,0.95,urbano_denso,0.8219
0504510000000000100410,Apartadó,2306,0.8,urbano_denso,0.6031
0504510000000000040634,Apartadó,358,0.95,urbano_denso,0.7897
0583710000000000040511,Turbo,5838,0.6,urbano_medio,0.51
0583710000000000030821,Turbo,1477,0.95,urbano_denso,0.6478
0504510000000000060614,Apartadó,3250,0.8,urbano_denso,0.5688
0583710000000000020413,Turbo,1588,0.95,urbano_denso,0.6406
0504510000000000050511,Apartadó,1003,0.95,urbano_denso,0.6866
0583710000000000030111,Turbo,8451,0.6,urbano_medio,0.4729
0504510000000000040206,Apartadó,1835,0.95,urbano_denso,0.6261
0504510000000000070524,Apartadó,2029,0.8,urbano_denso,0.616
0583710000000000050112,Turbo,2487,0.8,urbano_denso,0.5956
0504510000000000100218,Apartadó,1192,0.95,urbano_denso,0.6693
0583710000000000030814,Turbo,1861,0.95,urbano_denso,0.6247
0583710000000000040733,Turbo,8633,0.6,urbano_medio,0.4708
0504510000000000010110,Apartadó,1758,0.95,urbano_denso,0.6303
0504510000000000010715,Apartadó,2490,0.8,urbano_denso,0.5955
0504510000000000060419,Apartadó,3346,0.8,urbano_denso,0.5658
0583710000000000050518,Turbo,2200,0.8,urbano_denso,0.6079
0583720090104100010116,Turbo,20529,0.35,urbano_medio,0.3839
0504510000000000100220,Apartadó,1030,0.95,urbano_denso,0.684
0504510000000000060813,Apartadó,3277,0.8,urbano_denso,0.5679
0583710000000000050411,Turbo,1064,0.95,urbano_denso,0.6807
0583710000000000020310,Turbo,3050,0.8,urbano_denso,0.5751
0504510000000000050411,Apartadó,2756,0.8,urbano_denso,0.5853
0583710000000000030204,Turbo,4150,0.8,urbano_denso,0.5442
0583710000000000040723,Turbo,4445,0.8,urbano_denso,0.5373
0583710000000000050124,Turbo,2111,0.8,urbano_denso,0.612
0504510000000000030709,Apartadó,17389,0.35,urbano_medio,0.4005
0504510000000000040712,Apartadó,1757,0.95,urbano_denso,0.6304
0504510000000000010317,Apartadó,1935,0.95,urbano_denso,0.6208
0583710000000000010614,Turbo,4050,0.8,urbano_denso,0.5467
0504510000000000090106,Apartadó,1747,0.95,urbano_denso,0.631
0504510000000000100222,Apartadó,876,0.95,urbano_denso,0.7001
0504510000000000040216,Apartadó,1738,0.95,urbano_denso,0.6315
0583710000000000010732,Turbo,3427,0.8,urbano_denso,0.5634
0504510000000000010607,Apartadó,1744,0.95,urbano_denso,0.6312
0514720010400400010108,Carepa,1910,0.95,urbano_denso,0.6221
0514720010400400010114,Carepa,1213,0.95,urbano_denso,0.6676
0514720010400500010103,Carepa,899,0.95,urbano_denso,0.6975
0514720010400500010106,Carepa,706,0.95,urbano_denso,0.7218
0514720011500900010102,Carepa,1129,0.95,urbano_denso,0.6747
0514720010601400010110,Carepa,23225,0.35,urbano_medio,0.3715
0566520040701400010102,San Pedro de Urabá,1248,0.95,urbano_denso,0.6647
0565920010400800010105,San Juan de Urabá,9003,0.6,urbano_medio,0.4666
0505120020301700010101,Arboletes,9724,0.6,urbano_medio,0.4588
0583710000000000050505,Turbo,396,0.95,urbano_denso,0.7798
0504510000000000080303,Apartadó,3972,0.8,urbano_denso,0.5486
0504510000000000020630,Apartadó,2664,0.8,urbano_denso,0.5887
0504510000000000020321,Apartadó,313,0.95,urbano_denso,0.8033
0583710000000000040537,Turbo,4330,0.8,urbano_denso,0.54
0583720090104100010212,Turbo,4713,0.8,urbano_denso,0.5315
0504510000000000080204,Apartadó,1642,0.95,urbano_denso,0.6372
0583710000000000020401,Turbo,4145,0.8,urbano_denso,0.5444
0504510000000000070523,Apartadó,532,0.95,urbano_denso,0.7501
0583710000000000030301,Turbo,7315,0.6,urbano_medio,0.4874
0583710000000000020317,Turbo,2852,0.8,urbano_denso,0.5818
0504510000000000070619,Apartadó,2017,0.8,urbano_denso,0.6166
0583720090104100010114,Turbo,10501,0.6,urbano_medio,0.4511
0504510000000000040135,Apartadó,1561,0.95,urbano_denso,0.6423
0504510000000000020421,Apartadó,380,0.95,urbano_denso,0.7837
0504510000000000090324,Apartadó,1597,0.95,urbano_denso,0.64
0504510000000000060216,Apartadó,11003,0.6,urbano_medio,0.4464
0583710000000000030813,Turbo,2981,0.8,urbano_denso,0.5774
0583710000000000030506,Turbo,1215,0.95,urbano_denso,0.6674
0504510000000000060410,Apartadó,2245,0.8,urbano_denso,0.6058
0504510000000000070413,Apartadó,2115,0.8,urbano_denso,0.6118
0504510000000000060815,Apartadó,2020,0.8,urbano_denso,0.6164
0504510000000000020110,Apartadó,1626,0.95,urbano_denso,0.6382
0504510000000000080609,Apartadó,1122,0.95,urbano_denso,0.6754
0504510000000000100310,Apartadó,568,0.95,urbano_denso,0.7436
0583710000000000040168,Turbo,179,0.95,urbano_denso,0.859
0504510000000000040134,Apartadó,1534,0.95,urbano_denso,0.644
0583710000000000020307,Turbo,5215,0.6,urbano_medio,0.5213
0504510000000000030604,Apartadó,2089,0.8,urbano_denso,0.6131
0504510000000000100503,Apartadó,5637,0.6,urbano_medio,0.5135
0583710000000000010733,Turbo,6779,0.6,urbano_medio,0.495
0504510000000000020545,Apartadó,988,0.95,urbano_denso,0.6882
0504510000000000070229,Apartadó,2350,0.8,urbano_denso,0.6013
0583710000000000040735,Turbo,2837,0.8,urbano_denso,0.5824
0583710000000000040315,Turbo,1357,0.95,urbano_denso,0.6563
0583710000000000010306,Turbo,6074,0.6,urbano_medio,0.506
0504510000000000070624,Apartadó,1566,0.95,urbano_denso,0.642
0504510000000000080606,Apartadó,873,0.95,urbano_denso,0.7005
0504510000000000020303,Apartadó,3515,0.8,urbano_denso,0.5609
0504510000000000040619,Apartadó,2521,0.8,urbano_denso,0.5942
0504510000000000070617,Apartadó,3761,0.8,urbano_denso,0.5541
0504510000000000100311,Apartadó,405,0.95,urbano_denso,0.7773
0504510000000000050513,Apartadó,3798,0.8,urbano_denso,0.5531
0504510000000000100318,Apartadó,1397,0.95,urbano_denso,0.6534
0504510000000000070129,Apartadó,1092,0.95,urbano_denso,0.6781
0583710000000000040549,Turbo,2537,0.8,urbano_denso,0.5936
0504510000000000060609,Apartadó,3173,0.8,urbano_denso,0.5711
0504510000000000070414,Apartadó,2619,0.8,urbano_denso,0.5904
0583710000000000010410,Turbo,3718,0.8,urbano_denso,0.5553
0583710000000000030519,Turbo,1513,0.95,urbano_denso,0.6454
0583710000000000040219,Turbo,3130,0.8,urbano_denso,0.5725
0583710000000000030408,Turbo,3778,0.8,urbano_denso,0.5537
0583710000000000030817,Turbo,925,0.95,urbano_denso,0.6947
0583710000000000010114,Turbo,2359,0.8,urbano_denso,0.6009
0504510000000000040707,Apartadó,2700,0.8,urbano_denso,0.5873
0504510000000000030224,Apartadó,2237,0.8,urbano_denso,0.6062
0504510000000000090102,Apartadó,1395,0.95,urbano_denso,0.6536
0583710000000000010222,Turbo,787,0.95,urbano_denso,0.711
0583710000000000040151,Turbo,5339,0.6,urbano_medio,0.519
0504510000000000100323,Apartadó,1379,0.95,urbano_denso,0.6547
0504510000000000070629,Apartadó,1888,0.95,urbano_denso,0.6232
0583710000000000040113,Turbo,61255,0.15,periurbano,0.2742
0583710000000000020409,Turbo,4034,0.8,urbano_denso,0.5471
0504510000000000050223,Apartadó,1553,0.95,urbano_denso,0.6428
0583710000000000030302,Turbo,12612,0.6,urbano_medio,0.4328
0583710000000000010140,Turbo,1057,0.95,urbano_denso,0.6813
0504510000000000080418,Apartadó,2705,0.8,urbano_denso,0.5871
0504510000000000070121,Apartadó,2458,0.8,urbano_denso,0.5968
0504510000000000100217,Apartadó,2173,0.8,urbano_denso,0.6091
0583710000000000010709,Turbo,2684,0.8,urbano_denso,0.5879
0504510000000000020536,Apartadó,17993,0.35,urbano_medio,0.3971
0583710000000000040205,Turbo,2673,0.8,urbano_denso,0.5884
0583710000000000010606,Turbo,7909,0.6,urbano_medio,0.4796
0583710000000000010615,Turbo,2214,0.8,urbano_denso,0.6072
0583710000000000040160,Turbo,3410,0.8,urbano_denso,0.5639
0583710000000000040121,Turbo,814,0.95,urbano_denso,0.7076
0504510000000000070322,Apartadó,2087,0.8,urbano_denso,0.6132
0504510000000000050103,Apartadó,3361,0.8,urbano_denso,0.5654
0583710000000000040417,Turbo,480,0.95,urbano_denso,0.7604
0504510000000000060415,Apartadó,2022,0.8,urbano_denso,0.6163
0504510000000000070321,Apartadó,833,0.95,urbano_denso,0.7052
0504510000000000060602,Apartadó,1938,0.95,urbano_denso,0.6206
0504510000000000010416,Apartadó,3017,0.8,urbano_denso,0.5762
0583720090104100010109,Turbo,6683,0.6,urbano_medio,0.4965
0583720090104100010113,Turbo,8803,0.6,urbano_medio,0.4688
0504510000000000020302,Apartadó,2712,0.8,urbano_denso,0.5869
0504510000000000070115,Apartadó,2037,0.8,urbano_denso,0.6156
0583710000000000030818,Turbo,1260,0.95,urbano_denso,0.6638
0504510000000000080622,Apartadó,1483,0.95,urbano_denso,0.6474
0504510000000000040617,Apartadó,3078,0.8,urbano_denso,0.5742
0583710000000000040208,Turbo,4925,0.8,urbano_denso,0.5271
0504510000000000040727,Apartadó,1972,0.95,urbano_denso,0.6189
0504510000000000080415,Apartadó,1815,0.95,urbano_denso,0.6271
0583710000000000030625,Turbo,3801,0.8,urbano_denso,0.553
0504510000000000090201,Apartadó,1632,0.95,urbano_denso,0.6378
0504510000000000070713,Apartadó,1287,0.95,urbano_denso,0.6616
0504510000000000030218,Apartadó,3312,0.8,urbano_denso,0.5669
0504510000000000010222,Apartadó,14984,0.6,urbano_medio,0.4155
0583710000000000020410,Turbo,3007,0.8,urbano_denso,0.5766
0504510000000000090105,Apartadó,1507,0.95,urbano_denso,0.6458
0583710000000000030304,Turbo,14582,0.6,urbano_medio,0.4182
0504510000000000050214,Apartadó,1579,0.95,urbano_denso,0.6411
0504510000000000080623,Apartadó,1977,0.95,urbano_denso,0.6186
0583710000000000040526,Turbo,11776,0.6,urbano_medio,0.4396
0504510000000000010307,Apartadó,9412,0.6,urbano_medio,0.4621
0583710000000000010137,Turbo,3035,0.8,urbano_denso,0.5756
0504510000000000070106,Apartadó,3658,0.8,urbano_denso,0.5569
0504510000000000010220,Apartadó,3661,0.8,urbano_denso,0.5568
0583710000000000020112,Turbo,2805,0.8,urbano_denso,0.5835
0504510000000000020508,Apartadó,18619,0.35,urbano_medio,0.3937
